Province/State,Country/Region,Lat,Long,Date,Value
,Montenegro,42.5,19.3,2/14/2020,0
,Montenegro,42.5,19.3,2/13/2020,0
,Montenegro,42.5,19.3,2/12/2020,0
,Montenegro,42.5,19.3,2/11/2020,0
,Montenegro,42.5,19.3,2/10/2020,0
,Montenegro,42.5,19.3,2/9/2020,0
,Montenegro,42.5,19.3,2/8/2020,0
,Montenegro,42.5,19.3,2/7/2020,0
,Montenegro,42.5,19.3,2/6/2020,0
,Montenegro,42.5,19.3,2/5/2020,0
,Montenegro,42.5,19.3,2/4/2020,0
,Montenegro,42.5,19.3,2/3/2020,0
,Montenegro,42.5,19.3,2/2/2020,0
,Montenegro,42.5,19.3,2/1/2020,0
,Montenegro,42.5,19.3,1/31/2020,0
,Montenegro,42.5,19.3,1/30/2020,0
,Montenegro,42.5,19.3,1/29/2020,0
,Montenegro,42.5,19.3,1/28/2020,0
,Montenegro,42.5,19.3,1/27/2020,0
,Montenegro,42.5,19.3,1/26/2020,0
,Montenegro,42.5,19.3,1/25/2020,0
,Montenegro,42.5,19.3,1/24/2020,0
,Montenegro,42.5,19.3,1/23/2020,0
,Montenegro,42.5,19.3,1/22/2020,0
,Morocco,31.7917,-7.0926,3/23/2020,4
,Morocco,31.7917,-7.0926,3/22/2020,4
,Morocco,31.7917,-7.0926,3/21/2020,3
,Morocco,31.7917,-7.0926,3/20/2020,3
,Morocco,31.7917,-7.0926,3/19/2020,2
,Morocco,31.7917,-7.0926,3/18/2020,2
,Morocco,31.7917,-7.0926,3/17/2020,2
,Morocco,31.7917,-7.0926,3/16/2020,1
,Morocco,31.7917,-7.0926,3/15/2020,1
,Morocco,31.7917,-7.0926,3/14/2020,1
,Morocco,31.7917,-7.0926,3/13/2020,1
,Morocco,31.7917,-7.0926,3/12/2020,1
,Morocco,31.7917,-7.0926,3/11/2020,1
,Morocco,31.7917,-7.0926,3/10/2020,1
,Morocco,31.7917,-7.0926,3/9/2020,0
,Morocco,31.7917,-7.0926,3/8/2020,0
,Morocco,31.7917,-7.0926,3/7/2020,0
,Morocco,31.7917,-7.0926,3/6/2020,0
,Morocco,31.7917,-7.0926,3/5/2020,0
,Morocco,31.7917,-7.0926,3/4/2020,0
,Morocco,31.7917,-7.0926,3/3/2020,0
,Morocco,31.7917,-7.0926,3/2/2020,0
,Morocco,31.7917,-7.0926,3/1/2020,0
,Morocco,31.7917,-7.0926,2/29/2020,0
,Morocco,31.7917,-7.0926,2/28/2020,0
,Morocco,31.7917,-7.0926,2/27/2020,0
,Morocco,31.7917,-7.0926,2/26/2020,0
,Morocco,31.7917,-7.0926,2/25/2020,0
,Morocco,31.7917,-7.0926,2/24/2020,0
,Morocco,31.7917,-7.0926,2/23/2020,0
,Morocco,31.7917,-7.0926,2/22/2020,0
,Morocco,31.7917,-7.0926,2/21/2020,0
,Morocco,31.7917,-7.0926,2/20/2020,0
,Morocco,31.7917,-7.0926,2/19/2020,0
,Morocco,31.7917,-7.0926,2/18/2020,0
,Morocco,31.7917,-7.0926,2/17/2020,0
,Morocco,31.7917,-7.0926,2/16/2020,0
,Morocco,31.7917,-7.0926,2/15/2020,0
,Morocco,31.7917,-7.0926,2/14/2020,0
,Morocco,31.7917,-7.0926,2/13/2020,0
,Morocco,31.7917,-7.0926,2/12/2020,0
,Morocco,31.7917,-7.0926,2/11/2020,0
,Morocco,31.7917,-7.0926,2/10/2020,0
,Morocco,31.7917,-7.0926,2/9/2020,0
,Morocco,31.7917,-7.0926,2/8/2020,0
,Morocco,31.7917,-7.0926,2/7/2020,0
,Morocco,31.7917,-7.0926,2/6/2020,0
,Morocco,31.7917,-7.0926,2/5/2020,0
,Morocco,31.7917,-7.0926,2/4/2020,0
,Morocco,31.7917,-7.0926,2/3/2020,0
,Morocco,31.7917,-7.0926,2/2/2020,0
,Morocco,31.7917,-7.0926,2/1/2020,0
,Morocco,31.7917,-7.0926,1/31/2020,0
,Morocco,31.7917,-7.0926,1/30/2020,0
,Morocco,31.7917,-7.0926,1/29/2020,0
,Morocco,31.7917,-7.0926,1/28/2020,0
,Morocco,31.7917,-7.0926,1/27/2020,0
,Morocco,31.7917,-7.0926,1/26/2020,0
,Morocco,31.7917,-7.0926,1/25/2020,0
,Morocco,31.7917,-7.0926,1/24/2020,0
,Morocco,31.7917,-7.0926,1/23/2020,0
,Morocco,31.7917,-7.0926,1/22/2020,0
,Mozambique,-18.665695,35.529562,3/23/2020,0
,Mozambique,-18.665695,35.529562,3/22/2020,0
,Mozambique,-18.665695,35.529562,3/21/2020,0
,Mozambique,-18.665695,35.529562,3/20/2020,0
,Mozambique,-18.665695,35.529562,3/19/2020,0
,Mozambique,-18.665695,35.529562,3/18/2020,0
,Mozambique,-18.665695,35.529562,3/17/2020,0
,Mozambique,-18.665695,35.529562,3/16/2020,0
,Mozambique,-18.665695,35.529562,3/15/2020,0
,Mozambique,-18.665695,35.529562,3/14/2020,0
,Mozambique,-18.665695,35.529562,3/13/2020,0
,Mozambique,-18.665695,35.529562,3/12/2020,0
,Mozambique,-18.665695,35.529562,3/11/2020,0
,Mozambique,-18.665695,35.529562,3/10/2020,0
,Mozambique,-18.665695,35.529562,3/9/2020,0
,Mozambique,-18.665695,35.529562,3/8/2020,0
,Mozambique,-18.665695,35.529562,3/7/2020,0
,Mozambique,-18.665695,35.529562,3/6/2020,0
,Mozambique,-18.665695,35.529562,3/5/2020,0
,Mozambique,-18.665695,35.529562,3/4/2020,0
,Mozambique,-18.665695,35.529562,3/3/2020,0
,Mozambique,-18.665695,35.529562,3/2/2020,0
,Mozambique,-18.665695,35.529562,3/1/2020,0
,Mozambique,-18.665695,35.529562,2/29/2020,0
,Mozambique,-18.665695,35.529562,2/28/2020,0
,Mozambique,-18.665695,35.529562,2/27/2020,0
,Mozambique,-18.665695,35.529562,2/26/2020,0
,Mozambique,-18.665695,35.529562,2/25/2020,0
,Mozambique,-18.665695,35.529562,2/24/2020,0
,Mozambique,-18.665695,35.529562,2/23/2020,0
,Mozambique,-18.665695,35.529562,2/22/2020,0
,Mozambique,-18.665695,35.529562,2/21/2020,0
,Mozambique,-18.665695,35.529562,2/20/2020,0
,Mozambique,-18.665695,35.529562,2/19/2020,0
,Mozambique,-18.665695,35.529562,2/18/2020,0
,Mozambique,-18.665695,35.529562,2/17/2020,0
,Mozambique,-18.665695,35.529562,2/16/2020,0
,Mozambique,-18.665695,35.529562,2/15/2020,0
,Mozambique,-18.665695,35.529562,2/14/2020,0
,Mozambique,-18.665695,35.529562,2/13/2020,0
,Mozambique,-18.665695,35.529562,2/12/2020,0
,Mozambique,-18.665695,35.529562,2/11/2020,0
,Mozambique,-18.665695,35.529562,2/10/2020,0
,Mozambique,-18.665695,35.529562,2/9/2020,0
,Mozambique,-18.665695,35.529562,2/8/2020,0
,Mozambique,-18.665695,35.529562,2/7/2020,0
,Mozambique,-18.665695,35.529562,2/6/2020,0
,Mozambique,-18.665695,35.529562,2/5/2020,0
,Mozambique,-18.665695,35.529562,2/4/2020,0
,Mozambique,-18.665695,35.529562,2/3/2020,0
,Mozambique,-18.665695,35.529562,2/2/2020,0
,Mozambique,-18.665695,35.529562,2/1/2020,0
,Mozambique,-18.665695,35.529562,1/31/2020,0
,Mozambique,-18.665695,35.529562,1/30/2020,0
,Mozambique,-18.665695,35.529562,1/29/2020,0
,Mozambique,-18.665695,35.529562,1/28/2020,0
,Mozambique,-18.665695,35.529562,1/27/2020,0
,Mozambique,-18.665695,35.529562,1/26/2020,0
,Mozambique,-18.665695,35.529562,1/25/2020,0
,Mozambique,-18.665695,35.529562,1/24/2020,0
,Mozambique,-18.665695,35.529562,1/23/2020,0
,Mozambique,-18.665695,35.529562,1/22/2020,0
,Namibia,-22.9576,18.4904,3/23/2020,0
,Namibia,-22.9576,18.4904,3/22/2020,0
,Namibia,-22.9576,18.4904,3/21/2020,0
,Namibia,-22.9576,18.4904,3/20/2020,0
,Namibia,-22.9576,18.4904,3/19/2020,0
,Namibia,-22.9576,18.4904,3/18/2020,0
,Namibia,-22.9576,18.4904,3/17/2020,0
,Namibia,-22.9576,18.4904,3/16/2020,0
,Namibia,-22.9576,18.4904,3/15/2020,0
,Namibia,-22.9576,18.4904,3/14/2020,0
,Namibia,-22.9576,18.4904,3/13/2020,0
,Namibia,-22.9576,18.4904,3/12/2020,0
,Namibia,-22.9576,18.4904,3/11/2020,0
,Namibia,-22.9576,18.4904,3/10/2020,0
,Namibia,-22.9576,18.4904,3/9/2020,0
,Namibia,-22.9576,18.4904,3/8/2020,0
,Namibia,-22.9576,18.4904,3/7/2020,0
,Namibia,-22.9576,18.4904,3/6/2020,0
,Namibia,-22.9576,18.4904,3/5/2020,0
,Namibia,-22.9576,18.4904,3/4/2020,0
,Namibia,-22.9576,18.4904,3/3/2020,0
,Namibia,-22.9576,18.4904,3/2/2020,0
,Namibia,-22.9576,18.4904,3/1/2020,0
,Namibia,-22.9576,18.4904,2/29/2020,0
,Namibia,-22.9576,18.4904,2/28/2020,0
,Namibia,-22.9576,18.4904,2/27/2020,0
,Namibia,-22.9576,18.4904,2/26/2020,0
,Namibia,-22.9576,18.4904,2/25/2020,0
,Namibia,-22.9576,18.4904,2/24/2020,0
,Namibia,-22.9576,18.4904,2/23/2020,0
,Namibia,-22.9576,18.4904,2/22/2020,0
,Namibia,-22.9576,18.4904,2/21/2020,0
,Namibia,-22.9576,18.4904,2/20/2020,0
,Namibia,-22.9576,18.4904,2/19/2020,0
,Namibia,-22.9576,18.4904,2/18/2020,0
,Namibia,-22.9576,18.4904,2/17/2020,0
,Namibia,-22.9576,18.4904,2/16/2020,0
,Namibia,-22.9576,18.4904,2/15/2020,0
,Namibia,-22.9576,18.4904,2/14/2020,0
,Namibia,-22.9576,18.4904,2/13/2020,0
,Namibia,-22.9576,18.4904,2/12/2020,0
,Namibia,-22.9576,18.4904,2/11/2020,0
,Namibia,-22.9576,18.4904,2/10/2020,0
,Namibia,-22.9576,18.4904,2/9/2020,0
,Namibia,-22.9576,18.4904,2/8/2020,0
,Namibia,-22.9576,18.4904,2/7/2020,0
,Namibia,-22.9576,18.4904,2/6/2020,0
,Namibia,-22.9576,18.4904,2/5/2020,0
,Namibia,-22.9576,18.4904,2/4/2020,0
,Namibia,-22.9576,18.4904,2/3/2020,0
,Namibia,-22.9576,18.4904,2/2/2020,0
,Namibia,-22.9576,18.4904,2/1/2020,0
,Namibia,-22.9576,18.4904,1/31/2020,0
,Namibia,-22.9576,18.4904,1/30/2020,0
,Namibia,-22.9576,18.4904,1/29/2020,0
,Namibia,-22.9576,18.4904,1/28/2020,0
,Namibia,-22.9576,18.4904,1/27/2020,0
,Namibia,-22.9576,18.4904,1/26/2020,0
,Namibia,-22.9576,18.4904,1/25/2020,0
,Namibia,-22.9576,18.4904,1/24/2020,0
,Namibia,-22.9576,18.4904,1/23/2020,0
,Namibia,-22.9576,18.4904,1/22/2020,0
,Nepal,28.1667,84.25,3/23/2020,0
,Nepal,28.1667,84.25,3/22/2020,0
,Nepal,28.1667,84.25,3/21/2020,0
,Nepal,28.1667,84.25,3/20/2020,0
,Nepal,28.1667,84.25,3/19/2020,0
,Nepal,28.1667,84.25,3/18/2020,0
,Nepal,28.1667,84.25,3/17/2020,0
,Nepal,28.1667,84.25,3/16/2020,0
,Nepal,28.1667,84.25,3/15/2020,0
,Nepal,28.1667,84.25,3/14/2020,0
,Nepal,28.1667,84.25,3/13/2020,0
,Nepal,28.1667,84.25,3/12/2020,0
,Nepal,28.1667,84.25,3/11/2020,0
,Nepal,28.1667,84.25,3/10/2020,0
,Nepal,28.1667,84.25,3/9/2020,0
,Nepal,28.1667,84.25,3/8/2020,0
,Nepal,28.1667,84.25,3/7/2020,0
,Nepal,28.1667,84.25,3/6/2020,0
,Nepal,28.1667,84.25,3/5/2020,0
,Nepal,28.1667,84.25,3/4/2020,0
,Nepal,28.1667,84.25,3/3/2020,0
,Nepal,28.1667,84.25,3/2/2020,0
,Nepal,28.1667,84.25,3/1/2020,0
,Nepal,28.1667,84.25,2/29/2020,0
,Nepal,28.1667,84.25,2/28/2020,0
,Nepal,28.1667,84.25,2/27/2020,0
,Nepal,28.1667,84.25,2/26/2020,0
,Nepal,28.1667,84.25,2/25/2020,0
,Nepal,28.1667,84.25,2/24/2020,0
,Nepal,28.1667,84.25,2/23/2020,0
,Nepal,28.1667,84.25,2/22/2020,0
,Nepal,28.1667,84.25,2/21/2020,0
,Nepal,28.1667,84.25,2/20/2020,0
,Nepal,28.1667,84.25,2/19/2020,0
,Nepal,28.1667,84.25,2/18/2020,0
,Nepal,28.1667,84.25,2/17/2020,0
,Nepal,28.1667,84.25,2/16/2020,0
,Nepal,28.1667,84.25,2/15/2020,0
,Nepal,28.1667,84.25,2/14/2020,0
,Nepal,28.1667,84.25,2/13/2020,0
,Nepal,28.1667,84.25,2/12/2020,0
,Nepal,28.1667,84.25,2/11/2020,0
,Nepal,28.1667,84.25,2/10/2020,0
,Nepal,28.1667,84.25,2/9/2020,0
,Nepal,28.1667,84.25,2/8/2020,0
,Nepal,28.1667,84.25,2/7/2020,0
,Nepal,28.1667,84.25,2/6/2020,0
,Nepal,28.1667,84.25,2/5/2020,0
,Nepal,28.1667,84.25,2/4/2020,0
,Nepal,28.1667,84.25,2/3/2020,0
,Nepal,28.1667,84.25,2/2/2020,0
,Nepal,28.1667,84.25,2/1/2020,0
,Nepal,28.1667,84.25,1/31/2020,0
,Nepal,28.1667,84.25,1/30/2020,0
,Nepal,28.1667,84.25,1/29/2020,0
,Nepal,28.1667,84.25,1/28/2020,0
,Nepal,28.1667,84.25,1/27/2020,0
,Nepal,28.1667,84.25,1/26/2020,0
,Nepal,28.1667,84.25,1/25/2020,0
,Nepal,28.1667,84.25,1/24/2020,0
,Nepal,28.1667,84.25,1/23/2020,0
,Nepal,28.1667,84.25,1/22/2020,0
,Netherlands,52.1326,5.2913,3/23/2020,213
,Netherlands,52.1326,5.2913,3/22/2020,179
,Netherlands,52.1326,5.2913,3/21/2020,136
,Netherlands,52.1326,5.2913,3/20/2020,106
,Netherlands,52.1326,5.2913,3/19/2020,76
,Netherlands,52.1326,5.2913,3/18/2020,58
,Netherlands,52.1326,5.2913,3/17/2020,43
,Netherlands,52.1326,5.2913,3/16/2020,24
,Netherlands,52.1326,5.2913,3/15/2020,20
,Netherlands,52.1326,5.2913,3/14/2020,12
,Netherlands,52.1326,5.2913,3/13/2020,10
,Netherlands,52.1326,5.2913,3/12/2020,5
,Netherlands,52.1326,5.2913,3/11/2020,5
,Netherlands,52.1326,5.2913,3/10/2020,4
,Netherlands,52.1326,5.2913,3/9/2020,3
,Netherlands,52.1326,5.2913,3/8/2020,3
,Netherlands,52.1326,5.2913,3/7/2020,1
,Netherlands,52.1326,5.2913,3/6/2020,1
,Netherlands,52.1326,5.2913,3/5/2020,0
,Netherlands,52.1326,5.2913,3/4/2020,0
,Netherlands,52.1326,5.2913,3/3/2020,0
,Netherlands,52.1326,5.2913,3/2/2020,0
,Netherlands,52.1326,5.2913,3/1/2020,0
,Netherlands,52.1326,5.2913,2/29/2020,0
,Netherlands,52.1326,5.2913,2/28/2020,0
,Netherlands,52.1326,5.2913,2/27/2020,0
,Netherlands,52.1326,5.2913,2/26/2020,0
,Netherlands,52.1326,5.2913,2/25/2020,0
,Netherlands,52.1326,5.2913,2/24/2020,0
,Netherlands,52.1326,5.2913,2/23/2020,0
,Netherlands,52.1326,5.2913,2/22/2020,0
,Netherlands,52.1326,5.2913,2/21/2020,0
,Netherlands,52.1326,5.2913,2/20/2020,0
,Netherlands,52.1326,5.2913,2/19/2020,0
,Netherlands,52.1326,5.2913,2/18/2020,0
,Netherlands,52.1326,5.2913,2/17/2020,0
,Netherlands,52.1326,5.2913,2/16/2020,0
,Netherlands,52.1326,5.2913,2/15/2020,0
,Netherlands,52.1326,5.2913,2/14/2020,0
,Netherlands,52.1326,5.2913,2/13/2020,0
,Netherlands,52.1326,5.2913,2/12/2020,0
,Netherlands,52.1326,5.2913,2/11/2020,0
,Netherlands,52.1326,5.2913,2/10/2020,0
,Netherlands,52.1326,5.2913,2/9/2020,0
,Netherlands,52.1326,5.2913,2/8/2020,0
,Netherlands,52.1326,5.2913,2/7/2020,0
,Netherlands,52.1326,5.2913,2/6/2020,0
,Netherlands,52.1326,5.2913,2/5/2020,0
,Netherlands,52.1326,5.2913,2/4/2020,0
,Netherlands,52.1326,5.2913,2/3/2020,0
,Netherlands,52.1326,5.2913,2/2/2020,0
,Netherlands,52.1326,5.2913,2/1/2020,0
,Netherlands,52.1326,5.2913,1/31/2020,0
,Netherlands,52.1326,5.2913,1/30/2020,0
,Netherlands,52.1326,5.2913,1/29/2020,0
,Netherlands,52.1326,5.2913,1/28/2020,0
,Netherlands,52.1326,5.2913,1/27/2020,0
,Netherlands,52.1326,5.2913,1/26/2020,0
,Netherlands,52.1326,5.2913,1/25/2020,0
,Netherlands,52.1326,5.2913,1/24/2020,0
,Netherlands,52.1326,5.2913,1/23/2020,0
,Netherlands,52.1326,5.2913,1/22/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/23/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/22/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/21/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/20/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/19/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/18/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/17/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/16/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/15/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/14/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/13/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/12/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/11/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/10/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/9/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/8/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/7/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/6/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/5/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/4/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/3/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/2/2020,0
Aruba,Netherlands,12.5186,-70.0358,3/1/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/29/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/28/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/27/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/26/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/25/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/24/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/23/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/22/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/21/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/20/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/19/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/18/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/17/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/16/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/15/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/14/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/13/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/12/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/11/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/10/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/9/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/8/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/7/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/6/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/5/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/4/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/3/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/2/2020,0
Aruba,Netherlands,12.5186,-70.0358,2/1/2020,0
Aruba,Netherlands,12.5186,-70.0358,1/31/2020,0
Aruba,Netherlands,12.5186,-70.0358,1/30/2020,0
Aruba,Netherlands,12.5186,-70.0358,1/29/2020,0
Aruba,Netherlands,12.5186,-70.0358,1/28/2020,0
Aruba,Netherlands,12.5186,-70.0358,1/27/2020,0
Aruba,Netherlands,12.5186,-70.0358,1/26/2020,0
Aruba,Netherlands,12.5186,-70.0358,1/25/2020,0
Aruba,Netherlands,12.5186,-70.0358,1/24/2020,0
Aruba,Netherlands,12.5186,-70.0358,1/23/2020,0
Aruba,Netherlands,12.5186,-70.0358,1/22/2020,0
Curacao,Netherlands,12.1696,-68.99,3/23/2020,1
Curacao,Netherlands,12.1696,-68.99,3/22/2020,1
Curacao,Netherlands,12.1696,-68.99,3/21/2020,1
Curacao,Netherlands,12.1696,-68.99,3/20/2020,1
Curacao,Netherlands,12.1696,-68.99,3/19/2020,1
Curacao,Netherlands,12.1696,-68.99,3/18/2020,0
Curacao,Netherlands,12.1696,-68.99,3/17/2020,0
Curacao,Netherlands,12.1696,-68.99,3/16/2020,0
Curacao,Netherlands,12.1696,-68.99,3/15/2020,0
Curacao,Netherlands,12.1696,-68.99,3/14/2020,0
Curacao,Netherlands,12.1696,-68.99,3/13/2020,0
Curacao,Netherlands,12.1696,-68.99,3/12/2020,0
Curacao,Netherlands,12.1696,-68.99,3/11/2020,0
Curacao,Netherlands,12.1696,-68.99,3/10/2020,0
Curacao,Netherlands,12.1696,-68.99,3/9/2020,0
Curacao,Netherlands,12.1696,-68.99,3/8/2020,0
Curacao,Netherlands,12.1696,-68.99,3/7/2020,0
Curacao,Netherlands,12.1696,-68.99,3/6/2020,0
Curacao,Netherlands,12.1696,-68.99,3/5/2020,0
Curacao,Netherlands,12.1696,-68.99,3/4/2020,0
Curacao,Netherlands,12.1696,-68.99,3/3/2020,0
Curacao,Netherlands,12.1696,-68.99,3/2/2020,0
Curacao,Netherlands,12.1696,-68.99,3/1/2020,0
Curacao,Netherlands,12.1696,-68.99,2/29/2020,0
Curacao,Netherlands,12.1696,-68.99,2/28/2020,0
Curacao,Netherlands,12.1696,-68.99,2/27/2020,0
Curacao,Netherlands,12.1696,-68.99,2/26/2020,0
Curacao,Netherlands,12.1696,-68.99,2/25/2020,0
Curacao,Netherlands,12.1696,-68.99,2/24/2020,0
Curacao,Netherlands,12.1696,-68.99,2/23/2020,0
Curacao,Netherlands,12.1696,-68.99,2/22/2020,0
Curacao,Netherlands,12.1696,-68.99,2/21/2020,0
Curacao,Netherlands,12.1696,-68.99,2/20/2020,0
Curacao,Netherlands,12.1696,-68.99,2/19/2020,0
Curacao,Netherlands,12.1696,-68.99,2/18/2020,0
Curacao,Netherlands,12.1696,-68.99,2/17/2020,0
Curacao,Netherlands,12.1696,-68.99,2/16/2020,0
Curacao,Netherlands,12.1696,-68.99,2/15/2020,0
Curacao,Netherlands,12.1696,-68.99,2/14/2020,0
Curacao,Netherlands,12.1696,-68.99,2/13/2020,0
Curacao,Netherlands,12.1696,-68.99,2/12/2020,0
Curacao,Netherlands,12.1696,-68.99,2/11/2020,0
Curacao,Netherlands,12.1696,-68.99,2/10/2020,0
Curacao,Netherlands,12.1696,-68.99,2/9/2020,0
Curacao,Netherlands,12.1696,-68.99,2/8/2020,0
Curacao,Netherlands,12.1696,-68.99,2/7/2020,0
Curacao,Netherlands,12.1696,-68.99,2/6/2020,0
Curacao,Netherlands,12.1696,-68.99,2/5/2020,0
Curacao,Netherlands,12.1696,-68.99,2/4/2020,0
Curacao,Netherlands,12.1696,-68.99,2/3/2020,0
Curacao,Netherlands,12.1696,-68.99,2/2/2020,0
Curacao,Netherlands,12.1696,-68.99,2/1/2020,0
Curacao,Netherlands,12.1696,-68.99,1/31/2020,0
Curacao,Netherlands,12.1696,-68.99,1/30/2020,0
Curacao,Netherlands,12.1696,-68.99,1/29/2020,0
Curacao,Netherlands,12.1696,-68.99,1/28/2020,0
Curacao,Netherlands,12.1696,-68.99,1/27/2020,0
Curacao,Netherlands,12.1696,-68.99,1/26/2020,0
Curacao,Netherlands,12.1696,-68.99,1/25/2020,0
Curacao,Netherlands,12.1696,-68.99,1/24/2020,0
Curacao,Netherlands,12.1696,-68.99,1/23/2020,0
Curacao,Netherlands,12.1696,-68.99,1/22/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/23/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/22/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/21/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/20/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/19/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/18/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/17/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/16/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/15/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/14/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/13/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/12/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/11/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/10/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/9/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/8/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/7/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/6/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/5/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/4/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/3/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/2/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,3/1/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/29/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/28/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/27/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/26/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/25/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/24/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/23/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/22/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/21/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/20/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/19/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/18/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/17/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/16/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/15/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/14/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/13/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/12/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/11/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/10/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/9/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/8/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/7/2020,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/6/2020,0
